id	external_id	external_efo_id
260409801	MESH:D007160	
260410601	MESH:D007431	
260412901	MESH:D013088	EFO_1001189
260413401	MESH:C535943,OMIM:251450	Orphanet_1425
260413501	MESH:D006732	
260415001	MESH:D006104	MONDO_0015798
260416301	MESH:D008206	EFO_0007352
260417101	MESH:D017205	
260418701	MESH:D010324	
260426901	MESH:D057867	
260427701	MESH:D017380	
260429301	MESH:D015619	
260430401	MESH:D003790	
260436001	MESH:D019965	EFO_1001457
260436201	MESH:D006555	
260440401	MESH:D008206	EFO_0007352
260440701	MESH:D014314	Orphanet_3375
260441201	MESH:C537330,OMIM:260400	Orphanet_811
260442101	MESH:C538229	EFO_1000072
260442501	MESH:D009449	
260444901	MESH:D000187	
260448501	MESH:D011009	Orphanet_182098
260450801	MESH:D013064	MONDO_0004730
260457201	MESH:D014412	
260460401	MESH:D018420	
260464901	MESH:D006971	EFO_1000975
260467501	MESH:D013927	MONDO_0000831
260477801	MESH:D012892	
260484301	MESH:D052256	MONDO_0004857
260484401	MESH:C535726,OMIM:223800	Orphanet_239
260489201	MESH:D011695	EFO_1000965
260490901	MESH:D004939	
260493601	MESH:D003043	
260507801	MESH:D005534	MONDO_0044989
260520201	MESH:D007662	
260520701	MESH:C535319	Orphanet_11
260521001	MESH:D010257	MONDO_0021073
260523101	MESH:D014826	
260527301	MESH:D000377	EFO_0007136
260527501	MESH:C536525	
260532901	MESH:D005315	
260533401	OMIM:612759,MESH:C562460	
260534301	MESH:D015362	
260534901	MESH:D007806	MONDO_0004750
260535601	MESH:D004172	
260537401	MESH:D012327	
260542001	MESH:D034321	EFO_1000969
260543301	MESH:D014985	
260551401	MESH:D011248	EFO_0009682
260562001	MESH:D003147	MONDO_0002182
260562701	MESH:D006099	
260566401	MESH:C564858,OMIM:266200	Orphanet_766
260566701	MESH:D016884	
260568001	MESH:D005084	
260573001	MESH:D009366	
260575801	MESH:D018242	
260577601	MESH:C536025,OMIM:154780	Orphanet_560
260586701	OMIM:118700,MESH:D002819	Orphanet_1429,Orphanet_1431,EFO_0004152
260588001	MESH:D015835	
260591101	MESH:D004482	EFO_0007325
260598101	MESH:D007818	EFO_0009673
260601601	MESH:C535483,OMIM:193700	Orphanet_2053
260607801	MESH:D017109	EFO_1000903
260608701	MESH:D006551	
260621801	MESH:D020235	EFO_1000944
260625801	MESH:D012140	EFO_0000684
260632301	MESH:D002601	EFO_1001247
260633801	MESH:D009105	
260637801	MESH:D008439	
260638101	MESH:D015862	MONDO_0001898
260644801	MESH:D001791	MONDO_0002245
260649301	MESH:D018458	
260649601	MESH:D015745	
260650201	OMIM:167870,MESH:D016584	EFO_0004262
260651301	MESH:D004810	EFO_0007258
260656801	MESH:D014766	
260669001	OMIM:181460,MESH:D012555	
260677301	MESH:D002658	EFO_0003852
260689001	MESH:D007576	
260690401	MESH:D011007	
260697801	MESH:D005585	EFO_0005222
260705601	OMIM:613229,MESH:D014256	
260713501	MESH:D011782	EFO_0009684
260721401	MESH:D050738	
260723701	MESH:C562643,OMIM:105250	EFO_1001882,Orphanet_353220
260737301	MESH:D015362	
260740401	MESH:D008989	EFO_1001372
260740501	MESH:D004411	
260748401	MESH:D004844	
260753501	MESH:D001072	MONDO_0000665
260767301	MESH:D005254	
260770801	MESH:C538405	
260772101	MESH:D014832	EFO_0009692
260778301	MESH:D012892	
260779101	MESH:D009901	MONDO_0002135
260782601	MESH:D003665	
260784601	MESH:D005076	EFO_1000697
260785901	MESH:D020818	EFO_0007394
260788001	MESH:D006102	
260791501	MESH:D000856,OMIM:606788	EFO_0004215
260794001	MESH:C531728	
260794301	MESH:C537020	Orphanet_2333
260804701	MESH:C535372	
260811301	MESH:D010016	EFO_0002423
260821801	OMIM:262400,MESH:C537404	Orphanet_231662,Orphanet_631
260823201	MESH:D012005	
260824801	MESH:C535326,OMIM:142900	Orphanet_392
260827301	MESH:C535952	
260831901	MESH:D007762	EFO_0009604
260833701	OMIM:147480,MESH:C535932	MONDO_0019072
260835901	OMIM:143465,MESH:D001289	EFO_0003888
260840101	MESH:D013322	EFO_0007501
260841501	MESH:D013575	
260842001	MESH:D006315	
260846501	MESH:D015835	
260847501	MESH:D002418	MONDO_0024913
260851501	MESH:C535658	Orphanet_93437
260852001	MESH:D048090	EFO_0007180
260853901	MESH:D010900	EFO_0009607
260855801	MESH:D008467	EFO_1001036
260858301	OMIM:203200,MESH:C537730	Orphanet_79432
260860101	MESH:D006732	
260860901	MESH:D009041	
260870101	MESH:C535858	Orphanet_1426
260874901	OMIM:113970,MESH:D002051	EFO_0000309
260880601	MESH:D001796	MONDO_0003804
260882401	MESH:D008548	
260883901	MESH:D000694	
260884401	MESH:D010310	
260890301	MESH:D007232	
260895801	MESH:D020269	EFO_1000803
260900601	MESH:D020437	
260903501	MESH:D018771	
260904201	MESH:C538556	
260907601	MESH:D045822	
260920801	OMIM:102300,MESH:D012148	EFO_0004270
260927301	MESH:D002602	
260929801	MESH:C535312	Orphanet_939
260932001	MESH:D010698	EFO_1001908
260932401	MESH:D017193	
260937901	MESH:D006484	EFO_0009552
260938901	MESH:D011832	
260942401	MESH:D000550	
260944701	MESH:D058734	
260947201	MESH:D014720	
260947801	MESH:C535362	Orphanet_1606
260948001	MESH:C538236,OMIM:201810	Orphanet_418,Orphanet_90791
260948101	MESH:C535308,OMIM:210200	Orphanet_6
260948801	MESH:C535334,OMIM:600501	MONDO_0010895,Orphanet_897
260949401	MESH:C536014,OMIM:200500	Orphanet_931
260950101	MESH:D000170	
260950301	MESH:C535664,OMIM:605967	Orphanet_85203
260951101	MESH:C535668	EFO_1001979
260951301	MESH:C538052,OMIM:103285	Orphanet_978
260951901	OMIM:225750,MESH:C535607	Orphanet_51
260952301	MESH:D000419	
260952501	MESH:C537047,OMIM:300523	Orphanet_59,Orphanet_280270
260952901	MESH:C536582,OMIM:203740	Orphanet_31
260953901	MESH:C565299,OMIM:605746	
260954301	MESH:C537775,OMIM:107250	Orphanet_88632
260954901	MESH:C537436,OMIM:139300	Orphanet_178345,Orphanet_91
260955401	MESH:D001259	
260956101	OMIM:209300,MESH:C538259	Orphanet_1195
260956901	MESH:C537901,OMIM:241850	Orphanet_1226
260957601	OMIM:158810,MESH:C535436	Orphanet_610
260957801	OMIM:210370,MESH:C535440	Orphanet_41751
260958501	MESH:C538157,OMIM:186580	Orphanet_90340
260959401	MESH:D001919	
260961901	OMIM:208250,MESH:C537560	EFO_0009028
260963701	OMIM:169100,MESH:C566815	Orphanet_46627
260964301	MESH:C535460,OMIM:246700	Orphanet_71
260965401	MESH:C531742	
260966001	MESH:C536447,OMIM:604931	Orphanet_168588
260966601	OMIM:219050,MESH:D003456	EFO_0004562
260967701	MESH:C536221,OMIM:176450	Orphanet_1552
260968101	MESH:C536764	
260969001	OMIM:278800,MESH:C535992	MONDO_0010217,Orphanet_910
260969201	MESH:C566555,OMIM:602398	Orphanet_35107
260969801	OMIM:300018,MESH:C535601	Orphanet_251510,Orphanet_242,Orphanet_393
260970301	OMIM:127400,MESH:C535729	Orphanet_41
260970401	MESH:C537998,OMIM:224410	Orphanet_1865
260970701	MESH:C536185,OMIM:129750	
260970901	MESH:D014839	
260972201	OMIM:143200,MESH:C536075	Orphanet_898
260973101	OMIM:602782,MESH:C538322	Orphanet_168569
260975201	OMIM:190100,MESH:C537682	Orphanet_53372
260975701	MESH:C536827,OMIM:138000	Orphanet_83454
260976601	MESH:D006029	
260977101	MESH:C537934,OMIM:603358	Orphanet_53693
260977401	MESH:C538278,OMIM:176305	Orphanet_2957
260977801	MESH:C535847,OMIM:106260	Orphanet_1071
260977901	OMIM:146255,MESH:C537907	Orphanet_2237
260978101	MESH:D006417	
260980701	MESH:C536079	Orphanet_2189
260981301	MESH:D006935	
260981901	MESH:C538375,OMIM:606762	Orphanet_35878
260982301	MESH:C538380,OMIM:238970	Orphanet_415
260982701	MESH:C562776	EFO_0009650
260982901	MESH:C566755	
260983301	MESH:D006996	HP_0002901
260983601	MESH:C536004,OMIM:604290	Orphanet_48818
260984201	MESH:D007021	EFO_0004209
260984501	OMIM:605389,MESH:C537160	Orphanet_55654
260985301	MESH:D007319	EFO_0004698
260985601	MESH:C535536,OMIM:137600	Orphanet_91483
260985901	OMIM:311150,MESH:C537568	Orphanet_52368
260986001	OMIM:609241,MESH:C536631	Orphanet_79281,Orphanet_3137,Orphanet_79279
260986401	MESH:C537527,OMIM:245050	Orphanet_832
260986501	MESH:C536167,OMIM:245150	Orphanet_85202
260986601	MESH:C536321,OMIM:173650	Orphanet_306539,Orphanet_2908
260986901	OMIM:267750,MESH:C537209	Orphanet_1571
260987301	OMIM:249700,MESH:C537267	Orphanet_2632
260987501	OMIM:607330,MESH:C537880	Orphanet_46059
260988301	OMIM:603543,MESH:C535903	Orphanet_69085
260988501	OMIM:201710,MESH:C537027	Orphanet_418,Orphanet_90790
260988701	MESH:D008141	
260989201	MESH:D058627	MONDO_0016608
260990201	MESH:C536030,OMIM:604308	MONDO_0011431,Orphanet_284963
260990401	OMIM:153640,MESH:C535507	Orphanet_140957
260992301	MESH:D008831	
260993301	MESH:C536649	
260993501	OMIM:135750,MESH:C535689	Orphanet_2378
260993701	MESH:C537475,OMIM:252010	Orphanet_2609
260993901	OMIM:254130,MESH:C537480	Orphanet_45448
260994101	MESH:C535808,OMIM:304700	Orphanet_52368
260994201	MESH:D010291	
260994701	MESH:C536990,OMIM:235730	Orphanet_2152
260996201	MESH:D009212	MONDO_0000866
260996301	MESH:D020385	
260996401	MESH:D009135	EFO_0002970,Orphanet_206634
260996701	OMIM:601214,MESH:C538346	Orphanet_34217
260997101	MESH:D009437	EFO_0009430
260997201	MESH:C537393,OMIM:601321	Orphanet_638
260998601	OMIM:304150,MESH:C537860	Orphanet_198
260999001	OMIM:164280,MESH:C537734	Orphanet_1305,Orphanet_391641
260999101	MESH:C564146	
260999501	MESH:C535970,OMIM:120430	Orphanet_35737,MONDO_0007354
261000701	OMIM:603896,MESH:C565836	Orphanet_157719,Orphanet_99853,Orphanet_135,Orphanet_99854,Orphanet_157716,Orphanet_157713
261001701	OMIM:309510,MESH:C536300	Orphanet_94083
261002801	MESH:C536665,OMIM:261550	Orphanet_2856
261002901	MESH:C537884,OMIM:604229	Orphanet_708
261004401	MESH:D017689	Orphanet_2913
261006901	MESH:D016135	EFO_0003105
261008701	OMIM:600332,MESH:C535686	Orphanet_97238
261008801	MESH:C535866,OMIM:300258	Orphanet_353298
261009001	MESH:C537221,OMIM:600145	Orphanet_3027,Orphanet_1768,Orphanet_3169
261009201	MESH:C536629,OMIM:242900	Orphanet_1830
261009501	OMIM:153640,MESH:C535507	Orphanet_140957
261010501	MESH:C536467	
261011301	MESH:C537501,OMIM:184250	Orphanet_93346
261011801	MESH:C537342,OMIM:147250	Orphanet_2286,Orphanet_2162,Orphanet_280200
261012501	MESH:C535799	Orphanet_1856
261013501	MESH:C537761,OMIM:309500	Orphanet_3242
261013601	MESH:D013576	Orphanet_90025
261014201	MESH:C538153	MONDO_0021651
261015501	OMIM:275220,MESH:C535563	Orphanet_93322
261015601	OMIM:103500,MESH:C536919	Orphanet_42665
261018101	OMIM:201475,MESH:C536353	Orphanet_26793
261018401	MESH:C536457,OMIM:124500	Orphanet_494
261019101	MESH:C536467	
261019901	MESH:C535776,OMIM:277610	Orphanet_3450
261020201	OMIM:193530,MESH:C536695	Orphanet_952
261020301	OMIM:193670,MESH:C536697	Orphanet_51636
261020801	MESH:C536771,OMIM:601706	Orphanet_3214
261021001	OMIM:225060,MESH:C536726	Orphanet_3253
261021401	MESH:C563007	
261023801	MESH:D000757,OMIM:206500	Orphanet_1048
261025301	OMIM:257550,MESH:C537423	Orphanet_1125
261027601	MESH:D001906	EFO_0005542
261030901	MESH:C562568	MONDO_0008939
261031701	MESH:C562538	Orphanet_1393
261032001	OMIM:118600,MESH:C563162	
261032301	MESH:C538294	Orphanet_96103
261032601	MESH:C535487	Orphanet_1440
261033301	MESH:C537635	
261034301	MESH:C538027	Orphanet_3310
261034501	MESH:D036841	EFO_1001291
261034801	OMIM:119800,MESH:D003025	Orphanet_199315,Orphanet_293150,MONDO_0007342
261036701	OMIM:304110,MESH:C536456	Orphanet_1520
261037201	MESH:C563052	Orphanet_79500
261038701	OMIM:127300,MESH:C537119	Orphanet_240,Orphanet_35688
261041301	MESH:C537696	MONDO_0000608
261041801	MESH:C537268	
261042401	MESH:C538063	Orphanet_1791
261043101	OMIM:606824,MESH:C562602	Orphanet_35710
261044001	MESH:C535854	EFO_1001518
261045801	MESH:D006939	EFO_1000971
261046001	OMIM:146000,MESH:C562937	Orphanet_429
261046201	MESH:D007008	MONDO_0003019
261046701	MESH:D007024	
261049701	MESH:D008260	Orphanet_156207
261050701	MESH:C563599	
261052201	OMIM:156530,MESH:C537356	Orphanet_2635
261053301	OMIM:154400,MESH:C538184	Orphanet_245
261054901	MESH:C563160,OMIM:164200	Orphanet_2710
261056701	OMIM:270300,MESH:C564818	Orphanet_263543,Orphanet_263553
261057501	MESH:D002647	
261059901	MESH:C536254,OMIM:266100	Orphanet_3006
261060701	OMIM:268300,MESH:C535687	Orphanet_3103
261063701	MESH:D014103	
261064401	MESH:C574275	
261065201	MESH:D055955	EFO_1001856
261065801	MESH:D013771,OMIM:187500	HP_0001636
261066601	MESH:C535314,OMIM:273750	Orphanet_2616
261066801	MESH:D014012	
261067701	OMIM:190351,MESH:C566033	Orphanet_77258,Orphanet_861
261067901	MESH:C535318	Orphanet_3375
261069501	MESH:C537082	Orphanet_3344
261075901	MESH:D000839	EFO_1001266
261079101	MESH:C536879	Orphanet_83418
261079401	MESH:C536122	Orphanet_215
261080601	OMIM:155240,MESH:C536911	Orphanet_653,Orphanet_99361
261081501	MESH:C535523	Orphanet_1186
261082901	OMIM:236792,MESH:C535306	Orphanet_79314,Orphanet_19
261083101	OMIM:236792,MESH:C535306	Orphanet_79314,Orphanet_19
261086001	OMIM:105200,MESH:C538249	Orphanet_85450
261086501	OMIM:105120,MESH:C537459	Orphanet_85448
261086901	MESH:C538256,OMIM:607095	Orphanet_93347
261087001	OMIM:206800,MESH:C536377	Orphanet_94150,Orphanet_79143
261087201	OMIM:208000,MESH:C537440	Orphanet_51608
261087501	OMIM:301835,MESH:C535388	Orphanet_1187
261087901	MESH:C537658,OMIM:607483	Orphanet_199348,Orphanet_65284
261088001	MESH:C567518	Orphanet_139455
261088601	MESH:C535397,OMIM:601536	Orphanet_69737,Orphanet_69739
261089401	MESH:C536607,OMIM:601003	Orphanet_53347
261090701	MESH:C536004,OMIM:604290	Orphanet_48818
261094401	MESH:C535808,OMIM:304700	Orphanet_52368
261095601	MESH:C536108,OMIM:310465	Orphanet_2608
261095701	MESH:C535288,OMIM:266280	Orphanet_3021
261101101	MESH:C536358,OMIM:301310	Orphanet_2802
261108901	OMIM:601005,MESH:C536962	Orphanet_65283,Orphanet_768
261111201	MESH:C537791	
261111601	MESH:C537915,OMIM:200700	Orphanet_2098
261131201	OMIM:610256,MESH:C537786	Orphanet_83461
261143601	MESH:C535970,OMIM:120430	Orphanet_35737,MONDO_0007354
261190801	MESH:C538156	
261191101	MESH:C536192,OMIM:229200	Orphanet_90354
261203001	MESH:D003248	MONDO_0002203
261206401	MESH:D013577	MONDO_0002254
261209701	MESH:D006964	EFO_1000973
261226701	MESH:D007511	MONDO_0005053
261239501	OMIM:142340,MESH:C538080	EFO_0007216
261243901	MESH:D004194	EFO_0000408
261314201	MESH:D004679	EFO_0001423
261396601	MESH:D003914	
261400701	MESH:D009765,OMIM:601665	Orphanet_77828,EFO_0001073,Orphanet_71529
261401201	MESH:C565588	
261401401	MESH:C565584	
261401501	MESH:C565585	
261401601	MESH:C565587	
261402001	MESH:D065008	
261402901	MESH:C567296,OMIM:115300	Orphanet_199285
261403101	MESH:C565591	
261403301	MESH:C565592	
261403401	MESH:C565594	Orphanet_1261
261403501	MESH:C564263	
261403601	MESH:C564262	
261404001	MESH:C564261	Orphanet_140936
261404401	MESH:C564267	
261404501	MESH:C564264	
261404701	MESH:C565596	
261404801	MESH:C565597	
261407901	MESH:C565598	
261410001	MESH:C564271	Orphanet_314993
261410101	MESH:C565567	Orphanet_2025
261410201	MESH:C566898	
261410501	MESH:C564233	
261410601	MESH:C565568	
261410701	MESH:C564232	Orphanet_2085
261410801	MESH:D004194	EFO_0000408
261410901	MESH:C565569	
261411401	MESH:C565562	
261411601	MESH:C566893	
261411701	OMIM:613151	Orphanet_370959
261412001	MESH:C565563	
261412401	MESH:C564237	
261412701	MESH:C565564	Orphanet_363989
261412801	MESH:C566895	
261413201	MESH:C566896	
261413301	MESH:C564235	
261414401	MESH:C564239	
261418301	MESH:C535708	Orphanet_1120
261418701	MESH:C535709	
261422601	MESH:C565572	
261422801	MESH:C564241	Orphanet_52054
261422901	MESH:C535701	
261423401	MESH:C535704	
261424001	MESH:C535703	
261424501	MESH:C565577	
261425601	MESH:C565578	Orphanet_1972
261425701	MESH:C564244	Orphanet_52047
261425801	MESH:C565579	
261426301	MESH:C565573	
261426401	MESH:C564247	
261426501	MESH:C563824,OMIM:608957	Orphanet_169085
261426601	MESH:C535719	
261427601	MESH:C565580	
261429501	MESH:C535711	
261429601	OMIM:613195,MESH:C567710	Orphanet_363992
261429701	MESH:C535710	
261429801	MESH:C535713	
261430501	MESH:C535712	
261430601	MESH:C535714	
261430801	MESH:C565544	
261431001	MESH:C566876	
261431101	MESH:C564211	
261431301	MESH:C566877	
261431401	MESH:C567316,OMIM:612422	Orphanet_75249,Orphanet_217635
261431601	MESH:C564210	
261435101	MESH:C565540	
261435201	MESH:C565541	
261435301	MESH:C566872	
261435501	MESH:C564215	
261435601	MESH:C565542	
261435701	MESH:C566873	
261436801	MESH:C564214	Orphanet_2090
261437001	MESH:C565543	
261437101	MESH:C564218	
261437901	MESH:C564217	
261438001	MESH:C565548	
261438101	MESH:C566879	
261438301	MESH:C565549	
261438401	MESH:D005383	
261440001	MESH:C566880	
261440101	MESH:C565550	
261440301	MESH:C565555	
261440901	MESH:C565556	
261441001	MESH:C566888	
261441101	MESH:C564221	Orphanet_786
261441801	MESH:C565558	
261441901	MESH:C566889	
261442101	MESH:C566878,OMIM:300673	Orphanet_209370
261444001	MESH:C566884	
261444101	MESH:C565554	
261444201	MESH:C566885	Orphanet_17
261444301	MESH:C564229	
261445701	OMIM:246650,MESH:C535904	Orphanet_411
261447301	MESH:D004065	
261449501	MESH:C576203	
261450301	MESH:C566890	
261450501	MESH:C566891	
261450701	MESH:C566892	
261450901	MESH:C564230	
261451001	MESH:C565522	
261451101	MESH:C541598	
261451401	MESH:C565521	
261454001	MESH:C566858	
261454401	MESH:C565528	
261456501	MESH:C565529	Orphanet_1979
261456801	MESH:C563462,OMIM:600649	Orphanet_228305,Orphanet_157
261457301	MESH:D006685	
261458801	MESH:C566864	
261458901	MESH:C564201	
261459001	MESH:C565534	
261459101	MESH:C566865	
261459201	MESH:C564200	MONDO_0013536
261459301	MESH:C565535	MONDO_0009305
261459501	MESH:C565536	Orphanet_1770
261459701	MESH:C565530	
261459901	MESH:C566861	
261460101	MESH:C566862	
261460501	MESH:C564209	
261461001	MESH:C564207	
261461101	MESH:C564206	
261461201	MESH:C565538	
261461301	MESH:C565539	
261469501	MESH:D018677	
261470301	MESH:C565500	
261470601	MESH:C566831	
261470701	MESH:C565501	
261470801	MESH:C566832	
261471301	MESH:C565502	Orphanet_79156
261471401	MESH:C566834	
261472201	MESH:C565509	
261472301	MESH:D005335	
261472601	OMIM:606408,MESH:C536193	Orphanet_230839
261473901	MESH:C566835	
261475001	MESH:C565505	
261475101	OMIM:240600,MESH:C565485	Orphanet_2089
261476201	MESH:C566836	
261477101	MESH:C565506	
261477701	MESH:C566837	
261477801	MESH:C565507	
261478501	MESH:C565512	
261480901	MESH:C565513	
261481001	MESH:C566844	
261481301	MESH:C565514	
261492701	MESH:C565517	
261493101	MESH:C565518	Orphanet_2155
261493301	MESH:C564423,OMIM:305800	Orphanet_54370
261497901	MESH:C566810	
261498001	MESH:C566811	Orphanet_2839
261502801	MESH:C566812	
261503701	MESH:C566817	Orphanet_1179
261510301	MESH:C566813	Orphanet_99027
261510701	MESH:C566814	
261512001	MESH:C566816	
261513601	MESH:D019954	
261519801	MESH:C566820	
261519901	MESH:C566821	
261520301	MESH:C566823	
261521301	MESH:D005329	
261526701	MESH:C566827	
261526801	OMIM:609636,MESH:C566465	Orphanet_1020
261534101	MESH:D019967	
261534201	OMIM:138110	
261541701	MESH:D006620	EFO_0003964
261550501	MESH:D018602	
261551101	MESH:C567010,OMIM:611102	Orphanet_94064
261551501	MESH:C566800	
261556201	MESH:C566806	
261558701	MESH:C566807	
261559401	MESH:C566808	
261561401	MESH:C566809	
261561801	MESH:C566803	
261562601	MESH:C537348,OMIM:600383	Orphanet_2496
261567901	MESH:D020924	
261569301	MESH:C537365,OMIM:308200	
261569701	MESH:D018614	
261570601	MESH:D006606	
261575901	OMIM:300471,MESH:C564510	Orphanet_85280
261585601	MESH:D006617	
261591901	OMIM:611590,MESH:C566910	Orphanet_18,Orphanet_93610
261592201	MESH:D059226	
261594501	OMIM:153670	Orphanet_274
261594701	OMIM:612813,MESH:C567558	Orphanet_171866
261594901	MESH:C536333,OMIM:174700	Orphanet_93338
261602501	MESH:C567343,OMIM:612347	Orphanet_90647,Orphanet_768
261605501	MESH:D062787	
261606501	OMIM:612780,MESH:C557674	Orphanet_199343
261614701	MESH:D012585	
261620701	OMIM:222448,MESH:C536390	Orphanet_2143
261622301	MESH:C566980,OMIM:136630	
261622401	OMIM:236270,MESH:C565510	Orphanet_2169,Orphanet_622
261625301	MESH:D013898	
261635901	OMIM:608622,MESH:C563897	
261639001	MESH:C565195,OMIM:610706	Orphanet_90024
261645401	MESH:C535771	Orphanet_1566
261645801	MESH:C535770	Orphanet_2181
261646001	MESH:C535772	
261646101	OMIM:610984,MESH:C572568	Orphanet_200418
261646501	MESH:C536131,OMIM:603194	Orphanet_564
261648701	OMIM:607174,MESH:C537443	MONDO_0011789,Orphanet_2495
261649601	MESH:C535763	Orphanet_2892
261650401	MESH:C535766	Orphanet_137678
261652501	MESH:C535768	
261652801	MESH:C535767	Orphanet_941
261653601	MESH:C535769	Orphanet_1563
261654301	MESH:C535781	Orphanet_2311
261654701	MESH:C535784	Orphanet_93360
261655001	MESH:C535783	Orphanet_168443
261656601	MESH:C041229	
261657801	OMIM:610353,MESH:C563679	Orphanet_98784
261658501	MESH:C535775	
261658701	MESH:C535774	
261658801	MESH:C535777	
261659701	MESH:C535779	Orphanet_3180
261661401	MESH:C535791	Orphanet_168552
261661601	MESH:C535790	
261661701	MESH:C535793	Orphanet_93315
261665501	MESH:C535792	
